sale_id,sale_date,customer_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_signup_date,product_id,product_name,category_name,unit_cost,unit_price,branch_id,branch_name,branch_city,sales_channel,quantity,discount_percent,payment_method,inventory_snapshot_date,stock_quantity,reorder_level,category_display_name,rejection_reason
S000920328,2024-06-18,C002950,Hana,Rahimi,hana.rahimi2950@example.com,09769794920,Tabriz,2023-09-22,P00204,Prime Sneakers 204,beauty,184.44,355.83,B038,East Branch 38,Tehran,mobile,0,5,cash,2025-02-28,62,75,Beauty,invalid quantity
S000921565,2024-01-15,C044731,Sara,Mohammadi,sara.mohammadi44731@example.com,09704271649,Tabriz,2022-03-22,P00253,Classic Notebook 253,health,79.31,220.23,B017,Express Branch 17,Tehran,online,0,0,cash,2023-12-05,293,50,Health,invalid quantity
S000922464,2025-10-15,C004167,Mina,Rostami,mina.rostami4167@example.com,09363913847,Mashhad,2020-12-24,P00231,Mini Coffee 231,garden,38.07,103.26,B014,Bazaar Branch 14,Shiraz,mobile,-3,15,online,2025-06-28,44,50,Garden,invalid quantity
S000922802,2024-06-20,C008430,Arman,Mohammadi,arman.mohammadi8430@example.com,09740226364,Tehran,2020-04-02,P00383,Basic Ball 383,books,246.85,639.81,B020,North Branch 20,Shiraz,online,0,15,online,2025-01-28,33,10,Books,invalid quantity
S000924039,2023-09-14,C025423,Mina,Jafari,mina.jafari25423@example.com,09144014786,Tehran,2020-03-15,P00321,Classic Desk 321,electronics,261.02,359.94,B016,North Branch 16,Rasht,online,0,20,card,2023-07-11,369,30,Electronics,invalid quantity
S000925276,2023-09-26,C029281,Neda,Karimi,neda.karimi29281@example.com,09624514223,Karaj,2020-03-21,P00151,Prime Coffee 151,garden,396.9,465.8,B027,Express Branch 27,Shiraz,store,0,0,card,2024-07-13,317,50,Garden,invalid quantity
S000925667,2024-07-15,C015260,Mina,Salehi,mina.salehi15260@example.com,09363782822,Qom,2023-03-07,P00443,Smart Puzzle 443,books,337.64,456.41,B008,West Branch 8,Isfahan,store,-5,25,online,2023-09-18,305,40,Books,invalid quantity
S000926513,2025-03-19,C029396,Maryam,Rostami,maryam.rostami29396@example.com,09462862945,Rasht,2021-05-06,P00257,Nova Headphones 257,baby,285.53,336.65,B006,North Branch 6,Tehran,online,0,10,card,2025-05-30,81,30,Baby,invalid quantity
S000927750,2025-05-09,C009606,Leila,Rahimi,leila.rahimi9606@example.com,09557183973,Qom,2023-03-29,P00157,Smart Puzzle 157,baby,225.98,442.33,B015,Outlet Branch 15,Isfahan,partner,0,20,online,2024-11-02,496,40,Baby,invalid quantity
S000928870,2023-10-25,C045353,Yasin,Karimi,yasin.karimi45353@example.com,09480988890,Shiraz,2020-08-24,P00157,Smart Puzzle 157,baby,225.98,442.33,B010,Central Branch 10,Rasht,mobile,-2,0,wallet,2025-06-25,35,10,Baby,invalid quantity
S000928987,2024-05-29,C009315,Omid,Salehi,omid.salehi9315@example.com,09780588647,Mashhad,2021-02-18,P00106,Eco Headphones 106,toys,321.72,376.97,B040,Outlet Branch 40,Tehran,online,0,20,cash,2023-11-23,282,10,Toys,invalid quantity
S000930224,2023-04-08,C002926,Leila,Mohammadi,leila.mohammadi2926@example.com,09122362658,Tehran,2021-06-24,P00211,Max Cream 211,garden,327.13,381.27,B024,Outlet Branch 24,Tehran,store,0,0,card,2025-07-19,248,40,Garden,invalid quantity
S000931461,2024-03-04,C006483,Maryam,Hosseini,maryam.hosseini6483@example.com,09554365071,Mashhad,2024-07-14,P00333,Smart Shirt 333,health,339.25,667.08,B016,North Branch 16,Rasht,online,0,25,cash,2024-05-26,266,10,Health,invalid quantity
S000932073,2024-08-18,C040780,Amir,Rahimi,amir.rahimi40780@example.com,09856957771,Tabriz,2024-09-21,P00198,Smart Puzzle 198,travel,345.04,899.9,B020,North Branch 20,Shiraz,online,-4,10,wallet,2024-04-06,253,10,Travel,invalid quantity
S000932698,2023-07-08,C044653,Arman,Karimi,arman.karimi44653@example.com,09189083083,Tehran,2021-12-31,P00121,Classic Puzzle 121,electronics,268.82,442.77,B026,Central Branch 26,Mashhad,partner,0,0,card,2024-11-29,498,100,Electronics,invalid quantity
S000933935,2023-09-09,C047676,Hana,Ahmadi,hana.ahmadi47676@example.com,09816842133,Mashhad,2021-05-08,P00141,Pro Desk 141,electronics,166.04,422.45,B032,Central Branch 32,Shiraz,partner,0,0,cash,2025-01-27,412,50,Electronics,invalid quantity
S000935172,2024-07-12,C048940,Mina,Rostami,mina.rostami48940@example.com,09966136351,Tehran,2023-09-12,P00296,Smart Sneakers 296,pets,276.49,703.33,B012,South Branch 12,Mashhad,online,0,0,card,2024-04-24,197,10,Pets,invalid quantity
S000935276,2023-05-06,C040936,Arman,Jafari,arman.jafari40936@example.com,09475449467,Mashhad,2020-09-09,P00353,Max Headphones 353,health,273.14,584.02,B029,North Branch 29,Tehran,mobile,-5,5,online,2025-05-08,477,50,Health,invalid quantity
S000936409,2023-02-02,C041029,Maryam,Rostami,maryam.rostami41029@example.com,09148679949,Tehran,2020-04-26,P00110,Prime Sneakers 110,office,158.2,278.01,B014,Bazaar Branch 14,Shiraz,mobile,0,0,card,2024-03-09,257,40,Office,invalid quantity
S000937646,2024-02-14,C026744,Arman,Moradi,arman.moradi26744@example.com,09206584548,Tehran,2023-10-31,P00339,Max Sneakers 339,gaming,357.41,586.63,B029,North Branch 29,Tehran,mobile,0,0,wallet,2025-08-01,172,40,Gaming,invalid quantity
S000938479,2025-07-03,C020086,Arman,Rahimi,arman.rahimi20086@example.com,09549118776,Shiraz,2022-05-16,P00394,Pro Puzzle 394,jewelry,301.92,551.85,B029,North Branch 29,Tehran,mobile,-4,15,online,2023-10-05,384,50,Jewelry,invalid quantity
S000938883,2025-09-25,C041310,Ali,Moradi,ali.moradi41310@example.com,09609674588,Tehran,2020-04-12,P00402,Plus Mixer 402,home appliances,127.27,286.84,B026,Central Branch 26,Mashhad,partner,0,20,online,2023-11-11,258,50,Home Appliances,invalid quantity
S000940120,2024-07-29,C036892,Hana,Akbari,hana.akbari36892@example.com,09239567376,Isfahan,2024-10-15,P00475,Pro Puzzle 475,music,76.34,120.89,B025,Bazaar Branch 25,Tehran,mobile,0,10,card,2023-10-09,318,40,Music,invalid quantity
S000941357,2023-08-21,C048209,Omid,Moradi,omid.moradi48209@example.com,09459108348,Tehran,2024-01-09,P00108,Smart Shirt 108,shoes,359.95,495.27,B011,Central Branch 11,Tehran,partner,0,5,wallet,2025-01-18,128,75,Shoes,invalid quantity
S000941682,2024-02-27,C043414,Sara,Salehi,sara.salehi43414@example.com,09813378237,Tabriz,2022-01-11,P00022,Eco Coffee 22,home appliances,177.76,303.68,B034,Express Branch 34,Isfahan,partner,-1,0,wallet,2024-11-12,269,10,Home Appliances,invalid quantity
S000942594,2023-07-02,C048445,Ali,Mohammadi,ali.mohammadi48445@example.com,09201629029,Rasht,2023-07-07,P00285,Nova Ball 285,sports,11.64,21.17,B039,Mall Branch 39,Shiraz,online,0,20,online,2025-08-20,478,100,Sports,invalid quantity
S000943831,2025-05-22,C029330,Mina,Moradi,mina.moradi29330@example.com,09369900782,Qom,2022-05-30,P00222,Pro Coffee 222,home appliances,222.49,604.28,B009,South Branch 9,Isfahan,store,0,10,online,2023-10-21,458,100,Home Appliances,invalid quantity
S000944885,2023-12-04,C030122,Leila,Ahmadi,leila.ahmadi30122@example.com,09792951069,Tabriz,2021-09-23,P00433,Prime Notebook 433,health,187.76,358.31,B023,Bazaar Branch 23,Rasht,mobile,-3,25,cash,2023-10-31,350,30,Health,invalid quantity
S000945068,2025-03-07,C043212,Sara,Mohammadi,sara.mohammadi43212@example.com,09261622302,Mashhad,2022-02-20,P00020,Basic Headphones 20,furniture,188.14,336.67,B030,Airport Branch 30,Mashhad,mobile,0,0,card,2023-03-28,325,75,Furniture,invalid quantity
S000946305,2024-07-08,C023000,Maryam,Ahmadi,maryam.ahmadi23000@example.com,09377845519,Tabriz,2023-12-19,P00311,Pro Sneakers 311,garden,87.8,245.35,B035,Mall Branch 35,Isfahan,mobile,0,0,card,2023-06-17,29,20,Garden,invalid quantity
S000947542,2025-08-09,C010320,Amir,Moradi,amir.moradi10320@example.com,09882251338,Tehran,2020-05-01,P00481,Pro Desk 481,electronics,333.13,838.02,B020,North Branch 20,Shiraz,online,0,0,cash,2025-05-29,246,20,Electronics,invalid quantity
S000948088,2024-03-01,C045851,Mina,Mohammadi,mina.mohammadi45851@example.com,09485486936,Tehran,2022-01-28,P00146,Max Cream 146,toys,343.18,874.03,B008,West Branch 8,Isfahan,store,-3,25,card,2024-05-25,495,20,Toys,invalid quantity
S000948779,2023-03-10,C025774,Maryam,Rahimi,maryam.rahimi25774@example.com,09665408560,Isfahan,2021-02-15,P00411,Max Desk 411,garden,25.89,56.32,B026,Central Branch 26,Mashhad,partner,0,0,wallet,2025-10-31,416,10,Garden,invalid quantity
S000950016,2025-08-07,C037055,Maryam,Akbari,maryam.akbari37055@example.com,09365842994,Tehran,2023-06-09,P00232,Max Headphones 232,automotive,42.82,119.85,B039,Mall Branch 39,Shiraz,online,0,20,online,2023-10-04,295,40,Automotive,invalid quantity
S000951253,2025-12-11,C042458,Mina,Rahimi,mina.rahimi42458@example.com,09654987695,Tehran,2020-09-06,P00123,Pro Mixer 123,books,125.88,338.14,B011,Central Branch 11,Tehran,partner,0,0,online,2024-03-12,296,100,Books,invalid quantity
S000951291,2023-05-04,C002417,Amir,Rostami,amir.rostami2417@example.com,09534387896,Isfahan,2022-03-19,P00154,Eco Puzzle 154,jewelry,130.12,324.57,B033,South Branch 33,Isfahan,online,-5,20,wallet,2025-03-02,293,100,Jewelry,invalid quantity
S000952490,2024-10-09,C037866,Mina,Mohammadi,mina.mohammadi37866@example.com,09436647760,Shiraz,2023-04-16,P00109,Max Headphones 109,grocery,112.97,246.33,B038,East Branch 38,Tehran,mobile,0,10,card,2025-08-17,487,50,Grocery,invalid quantity
S000953727,2024-10-31,C001286,Mina,Rostami,mina.rostami1286@example.com,09758293983,Isfahan,2022-01-19,P00346,Smart Puzzle 346,toys,118.21,187.79,B025,Bazaar Branch 25,Tehran,mobile,0,15,card,2024-05-21,416,100,Toys,invalid quantity
S000954494,2023-04-28,C046555,Arman,Moradi,arman.moradi46555@example.com,09860745723,Tehran,2023-09-14,P00352,Nova Desk 352,automotive,256.47,527.87,B018,North Branch 18,Tabriz,partner,-2,10,cash,2025-08-15,226,20,Automotive,invalid quantity
S000954964,2023-05-19,C033832,Mina,Moradi,mina.moradi33832@example.com,09522240686,Tehran,2021-10-28,P00120,Pro Cream 120,furniture,105.07,128.77,B027,Express Branch 27,Shiraz,store,0,15,wallet,2025-09-12,348,10,Furniture,invalid quantity
S000956201,2023-06-06,C021233,Omid,Jafari,omid.jafari21233@example.com,09365922120,Mashhad,2022-07-03,P00334,Plus Desk 334,jewelry,341.94,421.76,B006,North Branch 6,Tehran,online,0,10,card,2023-06-23,237,30,Jewelry,invalid quantity
S000957438,2025-12-06,C045882,Arman,Ahmadi,arman.ahmadi45882@example.com,09473182600,Karaj,2021-10-24,P00089,Smart Shirt 89,grocery,47.08,58.83,B027,Express Branch 27,Shiraz,store,0,25,cash,2023-06-24,295,30,Grocery,invalid quantity
S000957697,2023-04-23,C048746,Neda,Hosseini,neda.hosseini48746@example.com,09414584080,Karaj,2023-04-01,P00347,Classic Cream 347,clothing,60.65,93.42,B010,Central Branch 10,Rasht,mobile,-2,0,card,2024-09-20,79,75,Clothing,invalid quantity
S000958675,2024-10-03,C016224,Sara,Moradi,sara.moradi16224@example.com,09999073528,Rasht,2023-07-24,P00130,Pro Ball 130,office,335.8,760.51,B020,North Branch 20,Shiraz,online,0,0,card,2024-10-25,480,75,Office,invalid quantity
S000959912,2023-04-12,C000644,Hana,Ahmadi,hana.ahmadi644@example.com,09179811669,Qom,2020-09-04,P00362,Prime Notebook 362,home appliances,293.28,659.94,B016,North Branch 16,Rasht,online,0,10,wallet,2025-01-28,220,100,Home Appliances,invalid quantity
S000960900,2023-05-16,C041023,Leila,Mohammadi,leila.mohammadi41023@example.com,09721008774,Rasht,2022-02-02,P00496,Basic Sneakers 496,pets,175.81,360.45,B013,Outlet Branch 13,Mashhad,mobile,-4,0,cash,2023-09-22,147,10,Pets,invalid quantity
S000961149,2023-07-27,C025208,Ali,Mohammadi,ali.mohammadi25208@example.com,09766549539,Isfahan,2020-04-03,P00119,Max Coffee 119,gaming,82.15,102.14,B012,South Branch 12,Mashhad,online,0,25,online,2024-06-25,244,20,Gaming,invalid quantity
S000962386,2025-08-25,C011449,Leila,Jafari,leila.jafari11449@example.com,09450612574,Rasht,2022-05-17,P00087,Basic Shirt 87,clothing,348.29,691.88,B004,Bazaar Branch 4,Rasht,partner,0,0,cash,2025-10-09,185,75,Clothing,invalid quantity
S000963623,2025-12-05,C019031,Yasin,Moradi,yasin.moradi19031@example.com,09675252514,Mashhad,2023-11-26,P00225,Eco Headphones 225,sports,120.55,302.55,B035,Mall Branch 35,Isfahan,mobile,0,20,card,2025-09-18,200,50,Sports,invalid quantity
S000964103,2024-01-09,C000631,Neda,Akbari,neda.akbari631@example.com,09445331485,Shiraz,2022-02-18,P00020,Basic Headphones 20,furniture,188.14,336.67,B028,Express Branch 28,Isfahan,partner,-2,5,card,2024-08-10,498,10,Furniture,invalid quantity
S000964860,2024-06-19,C011218,Yasin,Akbari,yasin.akbari11218@example.com,09878178336,Shiraz,2024-11-11,P00320,Pro Puzzle 320,furniture,224.03,267.37,B021,Airport Branch 21,Tehran,online,0,15,online,2023-01-07,230,100,Furniture,invalid quantity
S000966097,2023-02-17,C032191,Amir,Mohammadi,amir.mohammadi32191@example.com,09766117088,Tehran,2021-06-17,P00356,Basic Desk 356,pets,157.9,309.83,B001,Central Branch 1,Rasht,online,0,25,wallet,2023-02-21,12,75,Pets,invalid quantity
S000967306,2025-06-04,C020747,Omid,Jafari,omid.jafari20747@example.com,09569063828,Tehran,2020-11-12,P00016,Plus Shirt 16,pets,201.17,553.22,B034,Express Branch 34,Isfahan,partner,-5,15,card,2024-12-01,243,50,Pets,invalid quantity
S000967334,2025-07-29,C013790,Leila,Salehi,leila.salehi13790@example.com,09837329127,Tehran,2024-03-29,P00060,Basic Puzzle 60,furniture,59.7,144.88,B026,Central Branch 26,Mashhad,partner,0,25,online,2025-08-02,166,10,Furniture,invalid quantity
S000968571,2025-03-31,C035772,Amir,Mohammadi,amir.mohammadi35772@example.com,09823610977,Karaj,2021-06-11,P00373,Pro Puzzle 373,health,394.19,520.69,B023,Bazaar Branch 23,Rasht,mobile,0,25,online,2025-09-20,498,30,Health,invalid quantity
S000969808,2023-12-02,C040295,Ali,Hosseini,ali.hosseini40295@example.com,09720679331,Tabriz,2024-10-05,P00231,Mini Coffee 231,garden,38.07,103.26,B031,North Branch 31,Tehran,store,0,0,card,2025-02-01,167,20,Garden,invalid quantity
S000970509,2023-01-23,C047412,Leila,Rahimi,leila.rahimi47412@example.com,09285509854,Tehran,2024-01-31,P00145,Prime Headphones 145,sports,196.35,266.58,B012,South Branch 12,Mashhad,online,-4,0,card,2023-01-30,280,10,Sports,invalid quantity
S000971045,2023-10-21,C036159,Arman,Moradi,arman.moradi36159@example.com,09776365975,Rasht,2022-08-17,P00453,Basic Sneakers 453,health,151.96,405.64,B031,North Branch 31,Tehran,store,0,0,online,2023-02-10,159,20,Health,invalid quantity
S000972282,2024-05-05,C035742,Ali,Rostami,ali.rostami35742@example.com,09329198650,Tehran,2021-12-07,P00438,Basic Notebook 438,travel,332.3,715.77,B011,Central Branch 11,Tehran,partner,0,5,online,2023-10-01,175,10,Travel,invalid quantity
S000973519,2024-06-17,C034197,Ali,Hosseini,ali.hosseini34197@example.com,09634122244,Tehran,2021-08-16,P00204,Prime Sneakers 204,beauty,184.44,355.83,B016,North Branch 16,Rasht,online,0,10,online,2023-06-27,169,40,Beauty,invalid quantity
S000973712,2024-09-25,C033371,Ali,Rostami,ali.rostami33371@example.com,09914371778,Shiraz,2022-06-07,P00184,Basic Sneakers 184,beauty,129.67,278.47,B015,Outlet Branch 15,Isfahan,partner,-4,10,cash,2023-02-15,66,75,Beauty,invalid quantity
S000974756,2025-12-10,C039483,Hana,Salehi,hana.salehi39483@example.com,09173743353,Karaj,2020-08-28,P00012,Classic Headphones 12,automotive,167.7,202.09,B031,North Branch 31,Tehran,store,0,20,online,2025-12-21,165,75,Automotive,invalid quantity
S000975993,2023-05-05,C004404,Yasin,Moradi,yasin.moradi4404@example.com,09718126104,Shiraz,2020-01-01,P00221,Eco Ball 221,electronics,159.84,202.3,B032,Central Branch 32,Shiraz,partner,0,0,online,2024-09-24,59,40,Electronics,invalid quantity
S000976915,2025-04-05,C044166,Hana,Ahmadi,hana.ahmadi44166@example.com,09465216034,Shiraz,2021-07-19,P00478,Plus Coffee 478,travel,277.37,601.41,B011,Central Branch 11,Tehran,partner,-3,10,wallet,2025-02-08,275,100,Travel,invalid quantity
S000977230,2025-11-10,C023431,Reza,Jafari,reza.jafari23431@example.com,09691836897,Tehran,2023-11-15,P00131,Pro Shirt 131,garden,34.95,77.2,B039,Mall Branch 39,Shiraz,online,0,0,card,2025-02-02,474,30,Garden,invalid quantity
S000978467,2024-01-20,C006473,Reza,Hosseini,reza.hosseini6473@example.com,09629702023,Karaj,2022-10-10,P00104,Mini Desk 104,beauty,185.86,431.35,B039,Mall Branch 39,Shiraz,online,0,0,online,2025-06-12,488,100,Beauty,invalid quantity
S000979704,2024-02-07,C034829,Maryam,Moradi,maryam.moradi34829@example.com,09984069753,Rasht,2021-02-07,P00497,Eco Headphones 497,baby,117.38,175.5,B040,Outlet Branch 40,Tehran,online,0,0,card,2024-12-17,147,50,Baby,invalid quantity
S000980118,2024-01-03,C031562,Ali,Akbari,ali.akbari31562@example.com,09395331230,Shiraz,2021-08-15,P00497,Eco Headphones 497,baby,117.38,175.5,B009,South Branch 9,Isfahan,store,-1,10,card,2025-08-04,351,75,Baby,invalid quantity
S000980941,2025-05-27,C038025,Sara,Moradi,sara.moradi38025@example.com,09208619107,Isfahan,2023-02-04,P00292,Eco Notebook 292,automotive,98.79,275.22,B025,Bazaar Branch 25,Tehran,mobile,0,10,card,2024-05-03,186,50,Automotive,invalid quantity
S000982178,2023-12-24,C024456,Hana,Ahmadi,hana.ahmadi24456@example.com,09156191975,Tehran,2024-08-12,P00033,Smart Coffee 33,health,338.72,496.36,B006,North Branch 6,Tehran,online,0,0,card,2023-04-10,287,75,Health,invalid quantity
S000983321,2025-09-12,C008873,Amir,Hosseini,amir.hosseini8873@example.com,09976296466,Isfahan,2023-12-28,P00041,Prime Puzzle 41,electronics,176.45,458.88,B008,West Branch 8,Isfahan,store,-4,20,card,2025-02-04,416,75,Electronics,invalid quantity
S000983415,2024-10-12,C011621,Arman,Rahimi,arman.rahimi11621@example.com,09398155904,Isfahan,2022-06-10,P00096,Classic Headphones 96,pets,149.76,341.76,B016,North Branch 16,Rasht,online,0,0,cash,2024-12-31,498,10,Pets,invalid quantity
S000984652,2023-08-13,C012599,Neda,Rostami,neda.rostami12599@example.com,09185432420,Karaj,2022-05-13,P00493,Smart Ball 493,health,196.16,387.38,B026,Central Branch 26,Mashhad,partner,0,15,cash,2023-04-13,112,75,Health,invalid quantity
S000985889,2025-10-07,C035479,Sara,Salehi,sara.salehi35479@example.com,09143594617,Qom,2023-01-11,P00058,Classic Headphones 58,travel,73.06,162.67,B028,Express Branch 28,Isfahan,partner,0,0,online,2024-04-27,269,30,Travel,invalid quantity
S000986524,2025-03-09,C029484,Hana,Akbari,hana.akbari29484@example.com,09537120550,Tehran,2024-05-14,P00310,Smart Coffee 310,office,201.78,331.87,B006,North Branch 6,Tehran,online,-5,25,card,2024-01-26,272,20,Office,invalid quantity
S000987126,2023-11-06,C004585,Leila,Hosseini,leila.hosseini4585@example.com,09159217839,Tehran,2024-03-09,P00224,Smart Ball 224,beauty,324.83,506.06,B029,North Branch 29,Tehran,mobile,0,10,wallet,2024-03-04,322,40,Beauty,invalid quantity
S000988363,2023-12-19,C047361,Hana,Hosseini,hana.hosseini47361@example.com,09515317055,Isfahan,2020-06-01,P00221,Eco Ball 221,electronics,159.84,202.3,B001,Central Branch 1,Rasht,online,0,0,card,2024-10-08,17,20,Electronics,invalid quantity
S000989600,2025-01-21,C010417,Mina,Mohammadi,mina.mohammadi10417@example.com,09725377108,Shiraz,2020-04-05,P00201,Prime Notebook 201,electronics,162.81,426.39,B023,Bazaar Branch 23,Rasht,mobile,0,5,online,2023-08-05,471,10,Electronics,invalid quantity
S000989727,2023-08-11,C033382,Hana,Rostami,hana.rostami33382@example.com,09460932565,Shiraz,2021-11-07,P00433,Prime Notebook 433,health,187.76,358.31,B034,Express Branch 34,Isfahan,partner,-3,0,card,2023-10-08,461,75,Health,invalid quantity
S000990837,2025-10-01,C024174,Hana,Hosseini,hana.hosseini24174@example.com,09151225709,Karaj,2023-04-11,P00150,Smart Ball 150,office,326.14,480.8,B039,Mall Branch 39,Shiraz,online,0,20,online,2025-12-02,498,20,Office,invalid quantity
S000992074,2024-03-31,C017388,Yasin,Hosseini,yasin.hosseini17388@example.com,09107176014,Isfahan,2024-05-08,P00103,Nova Ball 103,books,327.2,674.75,B017,Express Branch 17,Tehran,online,0,0,online,2023-12-23,294,75,Books,invalid quantity
S000992930,2025-09-14,C003635,Maryam,Rahimi,maryam.rahimi3635@example.com,09916671494,Isfahan,2020-01-23,P00188,Mini Puzzle 188,shoes,21.37,36.15,B035,Mall Branch 35,Isfahan,mobile,-2,25,card,2023-09-23,164,75,Shoes,invalid quantity
S000993311,2025-06-16,C032247,Ali,Ahmadi,ali.ahmadi32247@example.com,09598599046,Shiraz,2020-10-16,P00118,Classic Notebook 118,travel,123.09,220.66,B013,Outlet Branch 13,Mashhad,mobile,0,0,card,2023-12-06,121,100,Travel,invalid quantity
S000994548,2024-05-30,C004016,Leila,Moradi,leila.moradi4016@example.com,09719569898,Isfahan,2024-03-15,P00259,Classic Shirt 259,gaming,149.43,334.22,B005,South Branch 5,Tehran,online,0,0,online,2024-07-05,125,75,Gaming,invalid quantity
S000995785,2024-08-12,C002465,Arman,Karimi,arman.karimi2465@example.com,09658404186,Karaj,2024-05-26,P00401,Classic Puzzle 401,electronics,154.81,387.8,B012,South Branch 12,Mashhad,online,0,0,wallet,2024-03-04,379,20,Electronics,invalid quantity
S000996133,2024-07-14,C025261,Mina,Jafari,mina.jafari25261@example.com,09567929559,Rasht,2024-11-02,P00128,Mini Coffee 128,shoes,136.7,209.32,B037,Bazaar Branch 37,Tehran,online,-3,15,card,2024-04-05,22,40,Shoes,invalid quantity
S000997022,2024-11-06,C004500,Sara,Akbari,sara.akbari4500@example.com,09151894299,Karaj,2021-02-10,P00182,Eco Cream 182,home appliances,349.26,822.32,B010,Central Branch 10,Rasht,mobile,0,5,card,2024-06-05,273,20,Home Appliances,invalid quantity
S000998259,2024-07-13,C023367,Neda,Mohammadi,neda.mohammadi23367@example.com,09880574812,Qom,2020-06-30,P00370,Max Puzzle 370,office,394.39,608.3,B022,Outlet Branch 22,Rasht,mobile,0,5,card,2023-04-01,426,40,Office,invalid quantity
S000999336,2025-03-26,C032623,Maryam,Rahimi,maryam.rahimi32623@example.com,09101465982,Mashhad,2020-12-14,P00457,Plus Sneakers 457,baby,51.47,111.57,B015,Outlet Branch 15,Isfahan,partner,-2,0,online,2023-05-13,229,75,Baby,invalid quantity
S000999496,2025-12-22,C008469,Maryam,Salehi,maryam.salehi8469@example.com,09895398019,Tehran,2022-08-04,P00357,Classic Shirt 357,baby,323.67,832.68,B031,North Branch 31,Tehran,store,0,25,online,2023-06-08,90,50,Baby,invalid quantity
S000004547,2025-10-14,C037182,Omid,Akbari,omid.akbari37182@example.com,09534338909,Isfahan,2021-10-15,P00468,Basic Headphones 468,shoes,-365.42,841.75,B018,North Branch 18,Tabriz,partner,1,0,card,2023-09-13,341,75,Shoes,negative price or cost
S000005003,2023-08-12,C017500,Yasin,Rostami,yasin.rostami17500@example.com,09329664019,Tehran,2021-05-07,P00352,Nova Desk 352,automotive,256.47,-527.87,B030,Airport Branch 30,Mashhad,mobile,2,15,online,2023-11-10,55,40,Automotive,negative price or cost
S000009094,2025-12-02,C046746,Maryam,Ahmadi,maryam.ahmadi46746@example.com,09561561307,Tabriz,2020-01-31,P00086,Plus Cream 86,toys,-326.49,808.57,B021,Airport Branch 21,Tehran,online,2,25,card,2024-12-29,358,50,Toys,negative price or cost
S000010006,2025-06-03,C009788,Ali,Rahimi,ali.rahimi9788@example.com,09218675429,Shiraz,2020-09-06,P00151,Prime Coffee 151,garden,396.9,-465.8,B020,North Branch 20,Shiraz,online,1,25,cash,2024-11-11,452,75,Garden,negative price or cost
S000013641,2025-10-10,C034395,Arman,Salehi,arman.salehi34395@example.com,09409493457,Tehran,2024-09-17,P00146,Max Cream 146,toys,-343.18,874.03,B030,Airport Branch 30,Mashhad,mobile,1,10,cash,2025-02-19,437,30,Toys,negative price or cost
S000015009,2023-08-29,C017545,Sara,Ahmadi,sara.ahmadi17545@example.com,09727570336,Isfahan,2023-06-04,P00211,Max Cream 211,garden,327.13,-381.27,B006,North Branch 6,Tehran,online,6,0,cash,2023-04-30,94,75,Garden,negative price or cost
S000018188,2025-11-16,C034162,Reza,Karimi,reza.karimi34162@example.com,09313240613,Tabriz,2021-02-10,P00244,Max Headphones 244,beauty,-189.21,312.06,B040,Outlet Branch 40,Tehran,online,4,10,online,2025-11-24,169,20,Beauty,negative price or cost
S000020012,2025-09-11,C001524,Mina,Mohammadi,mina.mohammadi1524@example.com,09665918566,Isfahan,2022-10-12,P00113,Mini Coffee 113,health,187.79,-369.98,B026,Central Branch 26,Mashhad,partner,6,25,online,2024-10-22,474,10,Health,negative price or cost
S000022735,2024-05-17,C048965,Yasin,Karimi,yasin.karimi48965@example.com,09973015241,Isfahan,2023-12-10,P00241,Prime Sneakers 241,electronics,-207.74,325.11,B031,North Branch 31,Tehran,store,3,10,online,2025-01-14,404,50,Electronics,negative price or cost
S000025015,2025-11-22,C000043,Hana,Karimi,hana.karimi43@example.com,09384602384,Tabriz,2024-11-21,P00147,Prime Puzzle 147,clothing,333.65,-444.33,B027,Express Branch 27,Shiraz,store,10,15,wallet,2023-06-30,55,30,Clothing,negative price or cost
S000027282,2024-01-13,C043152,Hana,Salehi,hana.salehi43152@example.com,09671689985,Isfahan,2023-02-20,P00488,Basic Shirt 488,shoes,-28.99,52.72,B040,Outlet Branch 40,Tehran,online,1,15,cash,2025-01-13,394,10,Shoes,negative price or cost
S000030018,2023-12-11,C034611,Mina,Karimi,mina.karimi34611@example.com,09529075442,Qom,2024-02-07,P00043,Prime Mixer 43,books,59.66,-72.72,B031,North Branch 31,Tehran,store,3,25,wallet,2024-12-07,485,100,Books,negative price or cost
S000031829,2024-06-11,C034150,Omid,Jafari,omid.jafari34150@example.com,09501244620,Tehran,2024-01-06,P00298,Classic Sneakers 298,travel,-336.48,475.55,B011,Central Branch 11,Tehran,partner,5,0,online,2023-05-24,254,100,Travel,negative price or cost
S000035021,2023-12-19,C031816,Reza,Rostami,reza.rostami31816@example.com,09170768987,Rasht,2020-06-02,P00069,Eco Ball 69,grocery,41.97,-62.04,B024,Outlet Branch 24,Tehran,store,1,0,online,2024-12-05,277,75,Grocery,negative price or cost
S000036376,2024-12-12,C029871,Maryam,Ahmadi,maryam.ahmadi29871@example.com,09621966397,Qom,2020-06-26,P00090,Basic Shirt 90,office,-18.52,40.15,B025,Bazaar Branch 25,Tehran,mobile,4,0,online,2024-05-11,91,75,Office,negative price or cost
